,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price
280,Apple MacBook Pro Core i9 8th Gen - (16 GB/512 GB SSD/Mac OS Mojave/4 GB Graphics) MV932HN,COMFGNHGYRWZYKFJ,16,0,512,4,https://www.flipkart.com/apple-macbook-pro-core-i9-8th-gen-16-gb-512-gb-ssd-mac-os-mojave-4-graphics-mv932hn/p/itmfgnhgeqg6jkxa?pid=COMFGNHGYRWZYKFJ&lid=LSTCOMFGNHGYRWZYKFJOACKDI&marketplace=FLIPKART&srno=b_12_281&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMFGNHGYRWZYKFJ.SEARCH&ssid=yscbu4fi4w0000001602707758616,"2,24,990"
281,Acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,COMFFY9MHJM3FEHW,8,0,256,0,https://www.flipkart.com/acer-swift-3-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-sf313-51-506p-thin-light-laptop/p/itmffy9mgu77gwdj?pid=COMFFY9MHJM3FEHW&lid=LSTCOMFFY9MHJM3FEHWKPZVEK&marketplace=FLIPKART&srno=b_12_282&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMFFY9MHJM3FEHW.SEARCH&ssid=yscbu4fi4w0000001602707758616,"57,546"
282,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28GQDJKCE2,8,1,0,3,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-60-hz-l340-15irh-gaming-laptop/p/itmf8d225115dfd8?pid=COMFSH28GQDJKCE2&lid=LSTCOMFSH28GQDJKCE2FDDXGX&marketplace=FLIPKART&srno=b_12_283&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMFSH28GQDJKCE2.SEARCH&ssid=yscbu4fi4w0000001602707758616,"54,990"
283,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_12_284&otracker=browse&fm=organic&iid=en_Co1E9OyX4una3tS9g23n8A2W7HGagh6A7NyeFUDe2U1re3G8%2FAFRlh7sanyQIFGziZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=yscbu4fi4w0000001602707758616,"55,990"
284,Dell Inspiron 3000 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Insprion 3593 Laptop,COMFSFXVGPYGRNAX,8,1,0,0,https://www.flipkart.com/dell-inspiron-3000-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-insprion-3593-laptop/p/itm6473cfb70299b?pid=COMFSFXVGPYGRNAX&lid=LSTCOMFSFXVGPYGRNAXT6PPDL&marketplace=FLIPKART&srno=b_12_285&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMFSFXVGPYGRNAX.SEARCH&ssid=yscbu4fi4w0000001602707758616,"39,402"
285,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-du1079TX Thin and Light La...,COMFVH5QPHVTCU2T,8,1,0,2,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15s-du1079tx-thin-light-laptop/p/itmd6632723dbc0e?pid=COMFVH5QPHVTCU2T&lid=LSTCOMFVH5QPHVTCU2TRXJU2E&marketplace=FLIPKART&srno=b_12_286&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMFVH5QPHVTCU2T.SEARCH&ssid=yscbu4fi4w0000001602707758616,"64,234"
286,Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5822TS Thin and Lig...,COMFH27GYWTUAXTS,8,0,512,0,https://www.flipkart.com/asus-zenbook-classic-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a5822ts-thin-light-laptop/p/itm6c374b36bdb48?pid=COMFH27GYWTUAXTS&lid=LSTCOMFH27GYWTUAXTS25M87X&marketplace=FLIPKART&srno=b_12_287&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMFH27GYWTUAXTS.SEARCH&ssid=yscbu4fi4w0000001602707758616,"79,990"
287,Asus ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,COMEZZBGUUCTK8RC,16,1,128,6,https://www.flipkart.com/asus-rog-strix-core-i7-7th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1060-gl503vm-fy166t-gaming-laptop/p/itmf3s3fskgdups8?pid=COMEZZBGUUCTK8RC&lid=LSTCOMEZZBGUUCTK8RCFGQEE8&marketplace=FLIPKART&srno=b_12_288&otracker=browse&fm=organic&iid=29a48d46-43a7-4b61-a899-fb442eb35173.COMEZZBGUUCTK8RC.SEARCH&ssid=yscbu4fi4w0000001602707758616,"1,39,990"
288,Asus VivoBook Flip 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC372TS 2 in 1 Lapt...,COMFSKF9FP9WZDAZ,4,0,512,0,https://www.flipkart.com/asus-vivobook-flip-14-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-tp412fa-ec372ts-2-1-laptop/p/itm29a145a9e980e?pid=COMFSKF9FP9WZDAZ&lid=LSTCOMFSKF9FP9WZDAZJURLIE&marketplace=FLIPKART&srno=b_13_289&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFSKF9FP9WZDAZ.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"48,990"
289,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_13_290&otracker=browse&fm=organic&iid=en_8l8fd0OX%2B0WfAbZX8Hlp0t%2BC1oDK2Ho5Ko1NmjOYN2cZHi6MEGza8rLKaGBneKvPUnSaD%2B7lVg36KZBHwT8LNw%3D%3D&ssid=zlv3t8e7ao0000001602707759869,"58,990"
290,Nexstgo Core i5 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,COMFB2AGACSZNGGH,16,0,512,0,https://www.flipkart.com/nexstgo-core-i5-8th-gen-16-gb-512-gb-ssd-windows-10-pro-nx101-thin-light-laptop/p/itmfb2amrbknkf3v?pid=COMFB2AGACSZNGGH&lid=LSTCOMFB2AGACSZNGGH4Y8IF6&marketplace=FLIPKART&srno=b_13_291&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFB2AGACSZNGGH.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"97,990"
291,Dell Inspiron Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 359...,COMFUZ3JFBMN5PSZ,8,1,256,2,https://www.flipkart.com/dell-inspiron-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-3593-laptop/p/itm5d1333ef316de?pid=COMFUZ3JFBMN5PSZ&lid=LSTCOMFUZ3JFBMN5PSZIESVZT&marketplace=FLIPKART&srno=b_13_292&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFUZ3JFBMN5PSZ.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"68,735"
292,Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,COMFQQHEZZNZ6HNM,4,64,0,0,https://www.flipkart.com/lenovo-ideapad-slim-apu-dual-core-a4-a4-9120e-4-gb-64-gb-emmc-storage-windows-10-home-1-14ast-05-thin-light-laptop/p/itm732d1ee740572?pid=COMFQQHEZZNZ6HNM&lid=LSTCOMFQQHEZZNZ6HNMQFEWZD&marketplace=FLIPKART&srno=b_13_293&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFQQHEZZNZ6HNM.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"20,990"
293,Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,COMFG9YREHZ9VBKH,8,1,256,4,https://www.flipkart.com/asus-rog-strix-g-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-g531gt-bq024t-gaming-laptop/p/itmfg9yrrazqt7dk?pid=COMFG9YREHZ9VBKH&lid=LSTCOMFG9YREHZ9VBKH8WVPW9&marketplace=FLIPKART&srno=b_13_294&otracker=browse&fm=organic&iid=en_8l8fd0OX%2B0WfAbZX8Hlp0t%2BC1oDK2Ho5Ko1NmjOYN2eeRRlPCv0dvDDXGACZyfCY%2FVaL4S%2FEcyMmjzVejyfrjQ%3D%3D&ssid=zlv3t8e7ao0000001602707759869,"74,990"
294,Dell Inspiron 3493 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 15 Laptop,COMFVW9TAZWA7UXN,4,1,0,0,https://www.flipkart.com/dell-inspiron-3493-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-15-laptop/p/itm808b342dfb872?pid=COMFVW9TAZWA7UXN&lid=LSTCOMFVW9TAZWA7UXNF9HYG9&marketplace=FLIPKART&srno=b_13_295&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFVW9TAZWA7UXN.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"40,616"
295,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 81W8 idea pad S145 -15IIL U Lap...,COMFQQHEVHUXUBDW,8,1,0,0,https://www.flipkart.com/lenovo-ideapad-s145-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-81w8-idea-pad-15iil-u-laptop/p/itm12faa44a6c565?pid=COMFQQHEVHUXUBDW&lid=LSTCOMFQQHEVHUXUBDWJYXD3Y&marketplace=FLIPKART&srno=b_13_296&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFQQHEVHUXUBDW.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"46,990"
296,Asus ZenBook 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX331FAL-EG075T Thin and Light Lap...,COMFGH6RG5JRB7FW,8,0,256,0,https://www.flipkart.com/asus-zenbook-13-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-ux331fal-eg075t-thin-light-laptop/p/itmfgh6rvrnctxuh?pid=COMFGH6RG5JRB7FW&lid=LSTCOMFGH6RG5JRB7FW1W58CK&marketplace=FLIPKART&srno=b_13_297&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFGH6RG5JRB7FW.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"54,990"
297,MSI Stealth Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060)...,COMFC9JMMQUZFEFS,16,0,512,6,https://www.flipkart.com/msi-stealth-core-i7-8th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-2060-gs65-gaming-laptop/p/itmfc9jmxdumhtzn?pid=COMFC9JMMQUZFEFS&lid=LSTCOMFC9JMMQUZFEFSKMME9O&marketplace=FLIPKART&srno=b_13_298&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFC9JMMQUZFEFS.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"1,89,990"
298,Asus Pro P5 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light ...,COMFVKZG7PEB2J5N,8,1,256,0,https://www.flipkart.com/asus-pro-p5-core-i7-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-pro-p5440fa-thin-light-laptop/p/itm4990f6882f6a1?pid=COMFVKZG7PEB2J5N&lid=LSTCOMFVKZG7PEB2J5N0UBPGT&marketplace=FLIPKART&srno=b_13_299&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFVKZG7PEB2J5N.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"98,912"
299,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_13_300&otracker=browse&fm=organic&iid=en_8l8fd0OX%2B0WfAbZX8Hlp0t%2BC1oDK2Ho5Ko1NmjOYN2c9G538eNvSSJlnHHwC0IW9iZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=zlv3t8e7ao0000001602707759869,"55,990"
300,Asus ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/...,COMFTWZDYDYVUBDU,16,0,1,6,https://www.flipkart.com/asus-rog-zephyrus-g15-2020-ryzen-9-octa-core-4900hs-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-2060-max-q-design-240-hz-ga502iv-az040t-gaming-laptop/p/itm50d5cb81a7bf5?pid=COMFTWZDYDYVUBDU&lid=LSTCOMFTWZDYDYVUBDU8M8IL2&marketplace=FLIPKART&srno=b_13_301&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFTWZDYDYVUBDU.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"1,31,090"
301,Dell Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,COMENRHXTUNUYCNF,8,1,0,4,https://www.flipkart.com/dell-core-i5-5th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-7548-laptop/p/itmf3s3f7hehve6d?pid=COMENRHXTUNUYCNF&lid=LSTCOMENRHXTUNUYCNFKNO2HH&marketplace=FLIPKART&srno=b_13_302&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMENRHXTUNUYCNF.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"69,500"
302,MSI GF75 Thin Core i7 9th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforc...,COMFUBTQTYDZZGHE,16,1,256,4,https://www.flipkart.com/msi-gf75-thin-core-i7-9th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-9scxr-424in-gaming-laptop/p/itmb0495177cba8f?pid=COMFUBTQTYDZZGHE&lid=LSTCOMFUBTQTYDZZGHE4OVOEO&marketplace=FLIPKART&srno=b_13_303&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFUBTQTYDZZGHE.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"95,990"
303,Dell Vostro Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,COMFTZ8FD2UNBYFM,8,1,256,0,https://www.flipkart.com/dell-vostro-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itm721e6f9620f92?pid=COMFTZ8FD2UNBYFM&lid=LSTCOMFTZ8FD2UNBYFMC9F7C4&marketplace=FLIPKART&srno=b_13_304&otracker=browse&fm=organic&iid=en_8l8fd0OX%2B0WfAbZX8Hlp0t%2BC1oDK2Ho5Ko1NmjOYN2dZGnVrpDcMO7%2FeCyGjbgSwmnZzyK9h1YLNIsZ%2BcEbvDQ%3D%3D&ssid=zlv3t8e7ao0000001602707759869,"53,490"
304,Apple MacBook Air Core i5 5th Gen - (8 GB/128 GB SSD/Mac OS Sierra) A1466,COMEJ84KCFWGSGPZ,8,0,128,0,https://www.flipkart.com/apple-macbook-air-core-i5-5th-gen-8-gb-128-gb-ssd-mac-os-sierra-a1466/p/itmej84kr9dyg3gz?pid=COMEJ84KCFWGSGPZ&lid=LSTCOMEJ84KCFWGSGPZ0GJRFF&marketplace=FLIPKART&srno=b_13_305&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMEJ84KCFWGSGPZ.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"80,900"
305,Lenovo Ideapad 3 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) 15IIL05 Laptop,COMFUXZYZDAXMXWB,4,1,0,0,https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-4-gb-1-tb-hdd-dos-15iil05-laptop/p/itmc74565fe21755?pid=COMFUXZYZDAXMXWB&lid=LSTCOMFUXZYZDAXMXWBKQRKFG&marketplace=FLIPKART&srno=b_13_306&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFUXZYZDAXMXWB.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"29,990"
306,HP 15s Core i5 10th Gen - (4 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-du1065TU Thin and Light...,COMFVH5QNZ66ZASF,4,0,32,0,https://www.flipkart.com/hp-15s-core-i5-10th-gen-4-gb-32-optane-512-ssd-windows-10-home-15s-du1065tu-thin-light-laptop/p/itm08ee10dac7a92?pid=COMFVH5QNZ66ZASF&lid=LSTCOMFVH5QNZ66ZASFVWOE2T&marketplace=FLIPKART&srno=b_13_307&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFVH5QNZ66ZASF.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"57,028"
307,HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,COMFDGW3EHXBFHG2,8,0,256,0,https://www.flipkart.com/hp-spectre-x360-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-pro-13-ap0121tu-2-1-laptop/p/itmfdgw3zvkzyxrk?pid=COMFDGW3EHXBFHG2&lid=LSTCOMFDGW3EHXBFHG22MMJP5&marketplace=FLIPKART&srno=b_13_308&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFDGW3EHXBFHG2.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"1,51,133"
308,Asus ROG Strix G Core i5 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 16...,COMFZZEGSYWFEQCZ,16,0,1,6,https://www.flipkart.com/asus-rog-strix-g-core-i5-9th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-gtx-1660-ti-g531gu-es511t-gaming-laptop/p/itm25ce86bba9ba0?pid=COMFZZEGSYWFEQCZ&lid=LSTCOMFZZEGSYWFEQCZP1KQGY&marketplace=FLIPKART&srno=b_13_309&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFZZEGSYWFEQCZ.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"1,09,990"
309,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK...,COMFQV98ZWHDFGZ7,8,1,256,2,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-x412fj-ek513t-thin-light-laptop/p/itmc732a713de7e6?pid=COMFQV98ZWHDFGZ7&lid=LSTCOMFQV98ZWHDFGZ7O1IMVP&marketplace=FLIPKART&srno=b_13_310&otracker=browse&fm=organic&iid=en_8l8fd0OX%2B0WfAbZX8Hlp0t%2BC1oDK2Ho5Ko1NmjOYN2d%2B6oMlLOtEZa9woyXmPKN8n8e4mya0yZyGDG7iMMf3eQ%3D%3D&ssid=zlv3t8e7ao0000001602707759869,"59,990"
310,Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 5408 Thin and Light Laptop,COMFUZ3JZ6VQZN9Y,8,0,512,0,https://www.flipkart.com/dell-inspiron-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-5408-thin-light-laptop/p/itm79e996870a4a6?pid=COMFUZ3JZ6VQZN9Y&lid=LSTCOMFUZ3JZ6VQZN9Y4E0ZQB&marketplace=FLIPKART&srno=b_13_311&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMFUZ3JZ6VQZN9Y.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"68,142"
311,Asus ZenBook 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX331UAL-EG002T Thin and Light Lap...,COMF6UY3NGAK3TZG,8,0,256,0,https://www.flipkart.com/asus-zenbook-13-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-ux331ual-eg002t-thin-light-laptop/p/itmf6uy36r5xhqzx?pid=COMF6UY3NGAK3TZG&lid=LSTCOMF6UY3NGAK3TZGLKTZRJ&marketplace=FLIPKART&srno=b_13_312&otracker=browse&fm=organic&iid=06509046-4d4f-43a1-949d-4076543e5a70.COMF6UY3NGAK3TZG.SEARCH&ssid=zlv3t8e7ao0000001602707759869,"69,990"
312,Dell Inspiron 3000 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 3493 Thin and Light Laptop,COMFR2Y3ZQBK7W8F,4,0,256,0,https://www.flipkart.com/dell-inspiron-3000-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3493-thin-light-laptop/p/itm15349a5b706d1?pid=COMFR2Y3ZQBK7W8F&lid=LSTCOMFR2Y3ZQBK7W8FVCYAXT&marketplace=FLIPKART&srno=b_14_313&otracker=browse&fm=organic&iid=2c5b700d-b914-40c3-874a-7b8957769929.COMFR2Y3ZQBK7W8F.SEARCH&ssid=wwol5tlkqo0000001602707761146,"36,895"
313,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_14_314&otracker=browse&fm=organic&iid=en_scWUousHPTkunAIckq43YHfuIWON5LAhsXbQlOOgO9K30sO5d1OkHxol3bvWSZY9UnSaD%2B7lVg36KZBHwT8LNw%3D%3D&ssid=wwol5tlkqo0000001602707761146,"58,990"
314,MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650...,COMFSFNWVD49FZ5F,8,0,512,4,https://www.flipkart.com/msi-gf63-thin-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-9scxr-418in-gaming-laptop/p/itmcb2e95b1d9210?pid=COMFSFNWVD49FZ5F&lid=LSTCOMFSFNWVD49FZ5FTE5FTF&marketplace=FLIPKART&srno=b_14_315&otracker=browse&fm=organic&iid=2c5b700d-b914-40c3-874a-7b8957769929.COMFSFNWVD49FZ5F.SEARCH&ssid=wwol5tlkqo0000001602707761146,"84,990"
315,Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX334FL-A5822T...,COMFH27GHESS6FS6,8,0,512,2,https://www.flipkart.com/asus-zenbook-classic-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-ux334fl-a5822ts-thin-light-laptop/p/itmb8696a99bd79d?pid=COMFH27GHESS6FS6&lid=LSTCOMFH27GHESS6FS693MQWD&marketplace=FLIPKART&srno=b_14_316&otracker=browse&fm=organic&iid=2c5b700d-b914-40c3-874a-7b8957769929.COMFH27GHESS6FS6.SEARCH&ssid=wwol5tlkqo0000001602707761146,"84,990"
316,Asus ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,COMFVKZG6HAWKPMY,16,0,1,0,https://www.flipkart.com/asus-expertbook-b9-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-b9450fa-thin-light-laptop/p/itmecea524c6286b?pid=COMFVKZG6HAWKPMY&lid=LSTCOMFVKZG6HAWKPMYNQIJ77&marketplace=FLIPKART&srno=b_14_317&otracker=browse&fm=organic&iid=2c5b700d-b914-40c3-874a-7b8957769929.COMFVKZG6HAWKPMY.SEARCH&ssid=wwol5tlkqo0000001602707761146,"1,54,990"
317,Lenovo Ideapad S145 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Home) 81VD Ideapad S145-15IKB U Laptop,COMFQ7PRYBWQU2SC,4,1,0,0,https://www.flipkart.com/lenovo-ideapad-s145-core-i3-8th-gen-4-gb-1-tb-hdd-windows-10-home-81vd-s145-15ikb-u-laptop/p/itm72749005d63c4?pid=COMFQ7PRYBWQU2SC&lid=LSTCOMFQ7PRYBWQU2SCSYY17Q&marketplace=FLIPKART&srno=b_14_318&otracker=browse&fm=organic&iid=2c5b700d-b914-40c3-874a-7b8957769929.COMFQ7PRYBWQU2SC.SEARCH&ssid=wwol5tlkqo0000001602707761146,"37,990"
318,Asus ZenBook 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5822TS Thin and Light La...,COMFWFTSHQEBFNHP,8,0,512,0,https://www.flipkart.com/asus-zenbook-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a5822ts-thin-light-laptop/p/itm6c374b36bdb48?pid=COMFWFTSHQEBFNHP&lid=LSTCOMFWFTSHQEBFNHPU1UZBV&marketplace=FLIPKART&srno=b_14_319&otracker=browse&fm=organic&iid=2c5b700d-b914-40c3-874a-7b8957769929.COMFWFTSHQEBFNHP.SEARCH&ssid=wwol5tlkqo0000001602707761146,"98,990"
